,speaker,segment,repetition,frame,coord,point,pixel,mm
17176,1,s,1,2,y,78,231.17,61.1629586
17177,1,s,1,2,y,79,232.72,61.5730576
17178,1,s,1,2,y,80,234.35,62.004323
17179,1,s,1,2,y,81,235.98,62.4355884
17180,1,s,1,2,y,82,237.62,62.8694996
17181,1,s,1,2,y,83,239.25,63.300765
17182,1,s,1,2,y,84,240.88,63.7320304
17183,1,s,1,2,y,85,242.53,64.1685874
17184,1,s,1,2,y,86,244.18,64.6051444
17185,1,s,1,2,y,87,245.83,65.0417014
17186,1,s,1,2,y,88,247.54,65.4941332
17187,1,s,1,2,y,89,249.36,65.9756688
17188,1,s,1,2,y,90,251.18,66.4572044
17189,1,s,1,2,y,91,253.09,66.9625522
17190,1,s,1,2,y,92,255.21,67.5234618
17191,1,s,1,2,y,93,257.33,68.0843714
17192,1,s,1,2,y,94,259.45,68.645281
17193,1,s,1,2,y,95,261.55,69.200899
17194,1,s,1,2,y,96,263.65,69.756517
17195,1,s,1,2,y,97,265.73,70.3068434
17196,1,s,1,2,y,98,267.69,70.8254202
17197,1,s,1,2,y,99,269.64,71.3413512
17198,1,s,1,2,y,100,271.6,71.859928
17199,1,s,1,3,x,1,184.38,48.7832604
17200,1,s,1,3,x,2,186,49.21188
17201,1,s,1,3,x,3,187.62,49.6404996
17202,1,s,1,3,x,4,189.23,50.0664734
17203,1,s,1,3,x,5,190.86,50.4977388
17204,1,s,1,3,x,6,192.49,50.9290042
17205,1,s,1,3,x,7,194.11,51.3576238
17206,1,s,1,3,x,8,195.87,51.8232846
17207,1,s,1,3,x,9,197.67,52.2995286
17208,1,s,1,3,x,10,199.47,52.7757726
17209,1,s,1,3,x,11,201.45,53.299641
17210,1,s,1,3,x,12,203.53,53.8499674
17211,1,s,1,3,x,13,205.61,54.4002938
17212,1,s,1,3,x,14,207.89,55.0035362
17213,1,s,1,3,x,15,210.34,55.6517572
17214,1,s,1,3,x,16,212.79,56.2999782
17215,1,s,1,3,x,17,215.3,56.964074
17216,1,s,1,3,x,18,217.9,57.651982
17217,1,s,1,3,x,19,220.51,58.3425358
17218,1,s,1,3,x,20,223.22,59.0595476
17219,1,s,1,3,x,21,226.2,59.847996
17220,1,s,1,3,x,22,229.18,60.6364444
17221,1,s,1,3,x,23,232.16,61.4248928
17222,1,s,1,3,x,24,235.16,62.2186328
17223,1,s,1,3,x,25,238.16,63.0123728
17224,1,s,1,3,x,26,241.16,63.8061128
17225,1,s,1,3,x,27,244.28,64.6316024
17226,1,s,1,3,x,28,247.4,65.457092
17227,1,s,1,3,x,29,250.51,66.2799358
17228,1,s,1,3,x,30,253.89,67.1742162
17229,1,s,1,3,x,31,257.28,68.0711424
17230,1,s,1,3,x,32,260.67,68.9680686
17231,1,s,1,3,x,33,264.04,69.8597032
17232,1,s,1,3,x,34,267.41,70.7513378
17233,1,s,1,3,x,35,270.78,71.6429724
17234,1,s,1,3,x,36,274.25,72.561065
17235,1,s,1,3,x,37,277.76,73.4897408
17236,1,s,1,3,x,38,281.27,74.4184166
17237,1,s,1,3,x,39,284.82,75.3576756
17238,1,s,1,3,x,40,288.38,76.2995804
17239,1,s,1,3,x,41,291.95,77.244131
17240,1,s,1,3,x,42,295.53,78.1913274
17241,1,s,1,3,x,43,299.13,79.1438154
17242,1,s,1,3,x,44,302.73,80.0963034
17243,1,s,1,3,x,45,306.37,81.0593746
17244,1,s,1,3,x,46,310.08,82.0409664
17245,1,s,1,3,x,47,313.79,83.0225582
17246,1,s,1,3,x,48,317.52,84.0094416
17247,1,s,1,3,x,49,321.27,85.0016166
17248,1,s,1,3,x,50,325.02,85.9937916
17249,1,s,1,3,x,51,328.77,86.9859666
17250,1,s,1,3,x,52,332.51,87.9754958
17251,1,s,1,3,x,53,336.25,88.965025
17252,1,s,1,3,x,54,339.98,89.9519084
17253,1,s,1,3,x,55,343.67,90.9282086
17254,1,s,1,3,x,56,347.36,91.9045088
17255,1,s,1,3,x,57,351.04,92.8781632
17256,1,s,1,3,x,58,354.71,93.8491718
17257,1,s,1,3,x,59,358.38,94.8201804
17258,1,s,1,3,x,60,362.06,95.7938348
17259,1,s,1,3,x,61,365.72,96.7621976
17260,1,s,1,3,x,62,369.39,97.7332062
17261,1,s,1,3,x,63,373.05,98.701569
17262,1,s,1,3,x,64,376.7,99.667286
17263,1,s,1,3,x,65,380.35,100.633003
17264,1,s,1,3,x,66,383.98,101.5934284
17265,1,s,1,3,x,67,387.63,102.5591454
17266,1,s,1,3,x,68,391.27,103.5222166
17267,1,s,1,3,x,69,394.88,104.4773504
17268,1,s,1,3,x,70,398.47,105.4271926
17269,1,s,1,3,x,71,402.07,106.3796806
17270,1,s,1,3,x,72,405.67,107.3321686
17271,1,s,1,3,x,73,409.27,108.2846566
17272,1,s,1,3,x,74,412.83,109.2265614
17273,1,s,1,3,x,75,416.39,110.1684662
17274,1,s,1,3,x,76,419.95,111.110371
17275,1,s,1,3,x,77,423.5,112.04963
17276,1,s,1,3,x,78,427.06,112.9915348
17277,1,s,1,3,x,79,430.62,113.9334396
17278,1,s,1,3,x,80,434.18,114.8753444
17279,1,s,1,3,x,81,437.74,115.8172492
17280,1,s,1,3,x,82,441.3,116.759154
17281,1,s,1,3,x,83,444.86,117.7010588
17282,1,s,1,3,x,84,448.42,118.6429636
17283,1,s,1,3,x,85,451.96,119.5795768
17284,1,s,1,3,x,86,455.45,120.502961
17285,1,s,1,3,x,87,458.95,121.428991
17286,1,s,1,3,x,88,462.44,122.3523752
17287,1,s,1,3,x,89,465.93,123.2757594
17288,1,s,1,3,x,90,469.43,124.2017894
17289,1,s,1,3,x,91,472.92,125.1251736
17290,1,s,1,3,x,92,476.3,126.019454
17291,1,s,1,3,x,93,479.6,126.892568
17292,1,s,1,3,x,94,482.91,127.7683278
17293,1,s,1,3,x,95,486.22,128.6440876
17294,1,s,1,3,x,96,489.47,129.5039726
17295,1,s,1,3,x,97,492.35,130.265963
17296,1,s,1,3,x,98,495.23,131.0279534
17297,1,s,1,3,x,99,498.12,131.7925896
17298,1,s,1,3,x,100,501,132.55458
17299,1,s,1,3,y,1,302.45,80.022221
17300,1,s,1,3,y,2,299.07,79.1279406
17301,1,s,1,3,y,3,295.68,78.2310144
17302,1,s,1,3,y,4,292.3,77.336734
17303,1,s,1,3,y,5,288.92,76.4424536
17304,1,s,1,3,y,6,285.54,75.5481732
17305,1,s,1,3,y,7,282.15,74.651247
17306,1,s,1,3,y,8,278.84,73.7754872
17307,1,s,1,3,y,9,275.55,72.905019
17308,1,s,1,3,y,10,272.26,72.0345508
17309,1,s,1,3,y,11,269.07,71.1905406
17310,1,s,1,3,y,12,265.95,70.365051
17311,1,s,1,3,y,13,262.82,69.5369156
17312,1,s,1,3,y,14,259.84,68.7484672
17313,1,s,1,3,y,15,257,67.99706
17314,1,s,1,3,y,16,254.16,67.2456528
17315,1,s,1,3,y,17,251.38,66.5101204
17316,1,s,1,3,y,18,248.68,65.7957544
17317,1,s,1,3,y,19,245.97,65.0787426
17318,1,s,1,3,y,20,243.38,64.3934804
17319,1,s,1,3,y,21,241.1,63.790238
17320,1,s,1,3,y,22,238.82,63.1869956
17321,1,s,1,3,y,23,236.54,62.5837532
17322,1,s,1,3,y,24,234.29,61.9884482
17323,1,s,1,3,y,25,232.04,61.3931432
17324,1,s,1,3,y,26,229.8,60.800484
17325,1,s,1,3,y,27,227.71,60.2475118
17326,1,s,1,3,y,28,225.62,59.6945396
17327,1,s,1,3,y,29,223.53,59.1415674
17328,1,s,1,3,y,30,221.89,58.7076562
17329,1,s,1,3,y,31,220.29,58.2843282
17330,1,s,1,3,y,32,218.69,57.8610002
17331,1,s,1,3,y,33,217.04,57.4244432
17332,1,s,1,3,y,34,215.39,56.9878862
17333,1,s,1,3,y,35,213.74,56.5513292
17334,1,s,1,3,y,36,212.31,56.1729798
17335,1,s,1,3,y,37,210.99,55.8237342
17336,1,s,1,3,y,38,209.67,55.4744886
17337,1,s,1,3,y,39,208.44,55.1490552
17338,1,s,1,3,y,40,207.28,54.8421424
17339,1,s,1,3,y,41,206.13,54.5378754
17340,1,s,1,3,y,42,205.01,54.2415458
17341,1,s,1,3,y,43,203.94,53.9584452
17342,1,s,1,3,y,44,202.88,53.6779904
17343,1,s,1,3,y,45,201.98,53.4398684
17344,1,s,1,3,y,46,201.42,53.2917036
17345,1,s,1,3,y,47,200.87,53.1461846
17346,1,s,1,3,y,48,200.44,53.0324152
17347,1,s,1,3,y,49,200.47,53.0403526
17348,1,s,1,3,y,50,200.5,53.04829
17349,1,s,1,3,y,51,200.55,53.061519
17350,1,s,1,3,y,52,200.88,53.1488304
17351,1,s,1,3,y,53,201.2,53.233496
17352,1,s,1,3,y,54,201.53,53.3208074
17353,1,s,1,3,y,55,202.22,53.5033676
17354,1,s,1,3,y,56,202.93,53.6912194
17355,1,s,1,3,y,57,203.64,53.8790712
17356,1,s,1,3,y,58,204.4,54.080152
17357,1,s,1,3,y,59,205.17,54.2838786
17358,1,s,1,3,y,60,205.94,54.4876052
17359,1,s,1,3,y,61,206.73,54.6966234
17360,1,s,1,3,y,62,207.53,54.9082874
17361,1,s,1,3,y,63,208.33,55.1199514
17362,1,s,1,3,y,64,209.2,55.350136
17363,1,s,1,3,y,65,210.1,55.588258
17364,1,s,1,3,y,66,211.01,55.8290258
17365,1,s,1,3,y,67,211.91,56.0671478
17366,1,s,1,3,y,68,212.82,56.3079156
17367,1,s,1,3,y,69,213.84,56.5777872
17368,1,s,1,3,y,70,214.9,56.858242
17369,1,s,1,3,y,71,215.96,57.1386968
17370,1,s,1,3,y,72,217.02,57.4191516
17371,1,s,1,3,y,73,218.09,57.7022522
17372,1,s,1,3,y,74,219.28,58.0171024
17373,1,s,1,3,y,75,220.46,58.3293068
17374,1,s,1,3,y,76,221.65,58.644157
17375,1,s,1,3,y,77,222.84,58.9590072
17376,1,s,1,3,y,78,224.02,59.2712116
17377,1,s,1,3,y,79,225.21,59.5860618
17378,1,s,1,3,y,80,226.39,59.8982662
17379,1,s,1,3,y,81,227.58,60.2131164
17380,1,s,1,3,y,82,228.77,60.5279666
17381,1,s,1,3,y,83,229.95,60.840171
17382,1,s,1,3,y,84,231.14,61.1550212
17383,1,s,1,3,y,85,232.38,61.4831004
17384,1,s,1,3,y,86,233.74,61.8429292
17385,1,s,1,3,y,87,235.11,62.2054038
17386,1,s,1,3,y,88,236.48,62.5678784
17387,1,s,1,3,y,89,237.85,62.930353
17388,1,s,1,3,y,90,239.21,63.2901818
17389,1,s,1,3,y,91,240.58,63.6526564
17390,1,s,1,3,y,92,242.22,64.0865676
17391,1,s,1,3,y,93,243.99,64.5548742
17392,1,s,1,3,y,94,245.76,65.0231808
17393,1,s,1,3,y,95,247.52,65.4888416
17394,1,s,1,3,y,96,249.39,65.9836062
17395,1,s,1,3,y,97,251.79,66.6185982
17396,1,s,1,3,y,98,254.2,67.256236
17397,1,s,1,3,y,99,256.6,67.891228
17398,1,s,1,3,y,100,259,68.52622
17399,1,s,1,4,x,1,196.9,52.095802
17400,1,s,1,4,x,2,198.28,52.4609224
17401,1,s,1,4,x,3,199.67,52.8286886
17402,1,s,1,4,x,4,201.05,53.193809
17403,1,s,1,4,x,5,202.43,53.5589294
17404,1,s,1,4,x,6,203.8,53.921404
17405,1,s,1,4,x,7,205.18,54.2865244
17406,1,s,1,4,x,8,206.85,54.728373
17407,1,s,1,4,x,9,208.59,55.1887422
17408,1,s,1,4,x,10,210.34,55.6517572
17409,1,s,1,4,x,11,212.24,56.1544592
17410,1,s,1,4,x,12,214.2,56.673036
17411,1,s,1,4,x,13,216.17,57.1942586
17412,1,s,1,4,x,14,218.33,57.7657514
17413,1,s,1,4,x,15,220.6,58.366348
17414,1,s,1,4,x,16,222.88,58.9695904
17415,1,s,1,4,x,17,225.28,59.6045824
17416,1,s,1,4,x,18,227.77,60.2633866
17417,1,s,1,4,x,19,230.27,60.9248366
17418,1,s,1,4,x,20,232.95,61.633911
17419,1,s,1,4,x,21,235.85,62.401193
17420,1,s,1,4,x,22,238.75,63.168475
17421,1,s,1,4,x,23,241.7,63.948986
17422,1,s,1,4,x,24,244.74,64.7533092
17423,1,s,1,4,x,25,247.78,65.5576324
17424,1,s,1,4,x,26,250.87,66.3751846
17425,1,s,1,4,x,27,254.12,67.2350696
17426,1,s,1,4,x,28,257.37,68.0949546
17427,1,s,1,4,x,29,260.65,68.962777
17428,1,s,1,4,x,30,264.05,69.862349
17429,1,s,1,4,x,31,267.44,70.7592752
17430,1,s,1,4,x,32,270.85,71.661493
17431,1,s,1,4,x,33,274.29,72.5716482
17432,1,s,1,4,x,34,277.74,73.4844492
17433,1,s,1,4,x,35,281.18,74.3946044
17434,1,s,1,4,x,36,284.64,75.3100512
17435,1,s,1,4,x,37,288.09,76.2228522
17436,1,s,1,4,x,38,291.54,77.1356532
17437,1,s,1,4,x,39,295.06,78.0669748
17438,1,s,1,4,x,40,298.58,78.9982964
17439,1,s,1,4,x,41,302.11,79.9322638
17440,1,s,1,4,x,42,305.71,80.8847518
17441,1,s,1,4,x,43,309.32,81.8398856
17442,1,s,1,4,x,44,312.94,82.7976652
17443,1,s,1,4,x,45,316.56,83.7554448
17444,1,s,1,4,x,46,320.18,84.7132244
17445,1,s,1,4,x,47,323.81,85.6736498
17446,1,s,1,4,x,48,327.44,86.6340752
17447,1,s,1,4,x,49,331.07,87.5945006
17448,1,s,1,4,x,50,334.7,88.554926
17449,1,s,1,4,x,51,338.33,89.5153514
17450,1,s,1,4,x,52,341.94,90.4704852
17451,1,s,1,4,x,53,345.55,91.425619
17452,1,s,1,4,x,54,349.17,92.3833986
17453,1,s,1,4,x,55,352.78,93.3385324
17454,1,s,1,4,x,56,356.39,94.2936662
17455,1,s,1,4,x,57,359.99,95.2461542
17456,1,s,1,4,x,58,363.55,96.188059
17457,1,s,1,4,x,59,367.11,97.1299638
17458,1,s,1,4,x,60,370.66,98.0692228
17459,1,s,1,4,x,61,374.11,98.9820238
17460,1,s,1,4,x,62,377.57,99.8974706
17461,1,s,1,4,x,63,381.01,100.8076258
17462,1,s,1,4,x,64,384.37,101.6966146
17463,1,s,1,4,x,65,387.73,102.5856034
17464,1,s,1,4,x,66,391.09,103.4745922
17465,1,s,1,4,x,67,394.41,104.3529978
17466,1,s,1,4,x,68,397.74,105.2340492
17467,1,s,1,4,x,69,401.06,106.1124548
17468,1,s,1,4,x,70,404.48,107.0173184
17469,1,s,1,4,x,71,407.9,107.922182
17470,1,s,1,4,x,72,411.32,108.8270456
17471,1,s,1,4,x,73,414.79,109.7451382
17472,1,s,1,4,x,74,418.26,110.6632308
17473,1,s,1,4,x,75,421.74,111.5839692
17474,1,s,1,4,x,76,425.27,112.5179366
17475,1,s,1,4,x,77,428.82,113.4571956
17476,1,s,1,4,x,78,432.37,114.3964546
17477,1,s,1,4,x,79,435.93,115.3383594
17478,1,s,1,4,x,80,439.5,116.28291
17479,1,s,1,4,x,81,443.07,117.2274606
17480,1,s,1,4,x,82,446.65,118.174657
17481,1,s,1,4,x,83,450.25,119.127145
17482,1,s,1,4,x,84,453.84,120.0769872
17483,1,s,1,4,x,85,457.41,121.0215378
17484,1,s,1,4,x,86,460.91,121.9475678
17485,1,s,1,4,x,87,464.42,122.8762436
17486,1,s,1,4,x,88,467.87,123.7890446
17487,1,s,1,4,x,89,471.21,124.6727418
17488,1,s,1,4,x,90,474.56,125.5590848
17489,1,s,1,4,x,91,477.86,126.4321988
17490,1,s,1,4,x,92,481.05,127.276209
17491,1,s,1,4,x,93,484.23,128.1175734
17492,1,s,1,4,x,94,487.4,128.956292
17493,1,s,1,4,x,95,490.56,129.7923648
17494,1,s,1,4,x,96,493.71,130.6257918
17495,1,s,1,4,x,97,496.87,131.4618646
17496,1,s,1,4,x,98,500.07,132.3085206
17497,1,s,1,4,x,99,503.26,133.1525308
17498,1,s,1,4,x,100,506.46,133.9991868
17499,1,s,1,4,y,1,293.92,77.7653536
17500,1,s,1,4,y,2,290.56,76.8763648
17501,1,s,1,4,y,3,287.21,75.9900218
17502,1,s,1,4,y,4,283.85,75.101033
17503,1,s,1,4,y,5,280.49,74.2120442
17504,1,s,1,4,y,6,277.12,73.3204096
17505,1,s,1,4,y,7,273.76,72.4314208
17506,1,s,1,4,y,8,270.54,71.5794732
17507,1,s,1,4,y,9,267.35,70.735463
17508,1,s,1,4,y,10,264.17,69.8940986
17509,1,s,1,4,y,11,261.07,69.0739006
17510,1,s,1,4,y,12,258.02,68.2669316
17511,1,s,1,4,y,13,254.96,67.4573168
17512,1,s,1,4,y,14,252.05,66.687389
17513,1,s,1,4,y,15,249.21,65.9359818
17514,1,s,1,4,y,16,246.39,65.1898662
17515,1,s,1,4,y,17,243.65,64.464917
17516,1,s,1,4,y,18,241.02,63.7690716
17517,1,s,1,4,y,19,238.38,63.0705804
17518,1,s,1,4,y,20,235.93,62.4223594
17519,1,s,1,4,y,21,233.74,61.8429292
17520,1,s,1,4,y,22,231.55,61.263499
17521,1,s,1,4,y,23,229.44,60.7052352
17522,1,s,1,4,y,24,227.45,60.178721
17523,1,s,1,4,y,25,225.46,59.6522068
17524,1,s,1,4,y,26,223.56,59.1495048
17525,1,s,1,4,y,27,221.94,58.7208852
17526,1,s,1,4,y,28,220.32,58.2922656
17527,1,s,1,4,y,29,218.76,57.8795208
17528,1,s,1,4,y,30,217.48,57.5408584
17529,1,s,1,4,y,31,216.19,57.1995502
17530,1,s,1,4,y,32,214.91,56.8608878
17531,1,s,1,4,y,33,213.77,56.5592666
17532,1,s,1,4,y,34,212.62,56.2549996
17533,1,s,1,4,y,35,211.48,55.9533784
17534,1,s,1,4,y,36,210.35,55.654403
17535,1,s,1,4,y,37,209.23,55.3580734
17536,1,s,1,4,y,38,208.1,55.059098
17537,1,s,1,4,y,39,207.2,54.820976
17538,1,s,1,4,y,40,206.32,54.5881456
17539,1,s,1,4,y,41,205.45,54.357961
17540,1,s,1,4,y,42,204.97,54.2309626
17541,1,s,1,4,y,43,204.6,54.133068
17542,1,s,1,4,y,44,204.22,54.0325276
17543,1,s,1,4,y,45,203.96,53.9637368
17544,1,s,1,4,y,46,203.74,53.9055292
17545,1,s,1,4,y,47,203.53,53.8499674
17546,1,s,1,4,y,48,203.48,53.8367384
17547,1,s,1,4,y,49,203.54,53.8526132
17548,1,s,1,4,y,50,203.61,53.8711338
17549,1,s,1,4,y,51,203.82,53.9266956
17550,1,s,1,4,y,52,204.19,54.0245902
17551,1,s,1,4,y,53,204.56,54.1224848
17552,1,s,1,4,y,54,204.93,54.2203794
17553,1,s,1,4,y,55,205.31,54.3209198
17554,1,s,1,4,y,56,205.69,54.4214602
17555,1,s,1,4,y,57,206.17,54.5484586
17556,1,s,1,4,y,58,206.88,54.7363104
17557,1,s,1,4,y,59,207.58,54.9215164
17558,1,s,1,4,y,60,208.37,55.1305346
17559,1,s,1,4,y,61,209.5,55.42951
17560,1,s,1,4,y,62,210.62,55.7258396
17561,1,s,1,4,y,63,211.78,56.0327524
17562,1,s,1,4,y,64,213.15,56.395227
17563,1,s,1,4,y,65,214.52,56.7577016
17564,1,s,1,4,y,66,215.9,57.122822
17565,1,s,1,4,y,67,217.37,57.5117546
17566,1,s,1,4,y,68,218.83,57.8980414
17567,1,s,1,4,y,69,220.3,58.286974
17568,1,s,1,4,y,70,221.53,58.6124074
17569,1,s,1,4,y,71,222.74,58.9325492
17570,1,s,1,4,y,72,223.96,59.2553368
17571,1,s,1,4,y,73,225.04,59.5410832
17572,1,s,1,4,y,74,226.1,59.821538
17573,1,s,1,4,y,75,227.16,60.1019928
17574,1,s,1,4,y,76,228,60.32424
17575,1,s,1,4,y,77,228.78,60.5306124
17576,1,s,1,4,y,78,229.55,60.734339
17577,1,s,1,4,y,79,230.26,60.9221908
17578,1,s,1,4,y,80,230.93,61.0994594
17579,1,s,1,4,y,81,231.6,61.276728
17580,1,s,1,4,y,82,232.18,61.4301844
17581,1,s,1,4,y,83,232.69,61.5651202
17582,1,s,1,4,y,84,233.2,61.700056
17583,1,s,1,4,y,85,233.91,61.8879078
17584,1,s,1,4,y,86,234.86,62.1392588
17585,1,s,1,4,y,87,235.8,62.387964
17586,1,s,1,4,y,88,236.93,62.6869394
17587,1,s,1,4,y,89,238.35,63.062643
17588,1,s,1,4,y,90,239.76,63.4357008
17589,1,s,1,4,y,91,241.28,63.8378624
17590,1,s,1,4,y,92,243.02,64.2982316
17591,1,s,1,4,y,93,244.77,64.7612466
17592,1,s,1,4,y,94,246.53,65.2269074
17593,1,s,1,4,y,95,248.33,65.7031514
17594,1,s,1,4,y,96,250.13,66.1793954
17595,1,s,1,4,y,97,251.92,66.6529936
17596,1,s,1,4,y,98,253.65,67.110717
17597,1,s,1,4,y,99,255.37,67.5657946
17598,1,s,1,4,y,100,257.1,68.023518
17599,1,s,1,5,x,1,210,55.5618
17600,1,s,1,5,x,2,210.71,55.7496518
17601,1,s,1,5,x,3,211.41,55.9348578
17602,1,s,1,5,x,4,212.27,56.1623966
17603,1,s,1,5,x,5,213.82,56.5724956
17604,1,s,1,5,x,6,215.38,56.9852404
17605,1,s,1,5,x,7,217,57.41386
17606,1,s,1,5,x,8,218.88,57.9112704
17607,1,s,1,5,x,9,220.75,58.406035
17608,1,s,1,5,x,10,222.67,58.9140286
17609,1,s,1,5,x,11,224.74,59.4617092
17610,1,s,1,5,x,12,226.81,60.0093898
17611,1,s,1,5,x,13,228.93,60.5702994
17612,1,s,1,5,x,14,231.24,61.1814792
17613,1,s,1,5,x,15,233.55,61.792659
17614,1,s,1,5,x,16,235.91,62.4170678
17615,1,s,1,5,x,17,238.5,63.10233
17616,1,s,1,5,x,18,241.08,63.7849464
17617,1,s,1,5,x,19,243.69,64.4755002
17618,1,s,1,5,x,20,246.41,65.1951578
17619,1,s,1,5,x,21,249.14,65.9174612
17620,1,s,1,5,x,22,251.89,66.6450562
17621,1,s,1,5,x,23,254.81,67.4176298
17622,1,s,1,5,x,24,257.72,68.1875576
17623,1,s,1,5,x,25,260.65,68.962777
17624,1,s,1,5,x,26,263.62,69.7485796
17625,1,s,1,5,x,27,266.58,70.5317364
17626,1,s,1,5,x,28,269.55,71.317539
17627,1,s,1,5,x,29,272.51,72.1006958
17628,1,s,1,5,x,30,275.47,72.8838526
17629,1,s,1,5,x,31,278.43,73.6670094
17630,1,s,1,5,x,32,281.34,74.4369372
17631,1,s,1,5,x,33,284.26,75.2095108
17632,1,s,1,5,x,34,287.19,75.9847302
17633,1,s,1,5,x,35,290.21,76.7837618
17634,1,s,1,5,x,36,293.24,77.5854392
17635,1,s,1,5,x,37,296.28,78.3897624
17636,1,s,1,5,x,38,299.4,79.215252
17637,1,s,1,5,x,39,302.52,80.0407416
17638,1,s,1,5,x,40,305.65,80.868877
17639,1,s,1,5,x,41,308.86,81.7181788
17640,1,s,1,5,x,42,312.08,82.5701264
17641,1,s,1,5,x,43,315.31,83.4247198
17642,1,s,1,5,x,44,318.56,84.2846048
17643,1,s,1,5,x,45,321.81,85.1444898
17644,1,s,1,5,x,46,325.06,86.0043748
17645,1,s,1,5,x,47,328.29,86.8589682
17646,1,s,1,5,x,48,331.53,87.7162074
17647,1,s,1,5,x,49,334.76,88.5708008
17648,1,s,1,5,x,50,337.95,89.414811
17649,1,s,1,5,x,51,341.14,90.2588212
17650,1,s,1,5,x,52,344.34,91.1054772
17651,1,s,1,5,x,53,347.57,91.9600706
17652,1,s,1,5,x,54,350.81,92.8173098
17653,1,s,1,5,x,55,354.04,93.6719032
17654,1,s,1,5,x,56,357.27,94.5264966
17655,1,s,1,5,x,57,360.51,95.3837358
17656,1,s,1,5,x,58,363.73,96.2356834
17657,1,s,1,5,x,59,366.92,97.0796936
17658,1,s,1,5,x,60,370.11,97.9237038
17659,1,s,1,5,x,61,373.29,98.7650682
17660,1,s,1,5,x,62,376.47,99.6064326
17661,1,s,1,5,x,63,379.65,100.447797
17662,1,s,1,5,x,64,382.83,101.2891614
17663,1,s,1,5,x,65,385.97,102.1199426
17664,1,s,1,5,x,66,389.1,102.948078
17665,1,s,1,5,x,67,392.23,103.7762134
17666,1,s,1,5,x,68,395.31,104.5911198
17667,1,s,1,5,x,69,398.4,105.408672
17668,1,s,1,5,x,70,401.48,106.2235784
17669,1,s,1,5,x,71,404.59,107.0464222
17670,1,s,1,5,x,72,407.7,107.869266
17671,1,s,1,5,x,73,410.8,108.689464
17672,1,s,1,5,x,74,413.93,109.5175994
17673,1,s,1,5,x,75,417.06,110.3457348
17674,1,s,1,5,x,76,420.18,111.1712244
17675,1,s,1,5,x,77,423.31,111.9993598
17676,1,s,1,5,x,78,426.44,112.8274952
17677,1,s,1,5,x,79,429.56,113.6529848
17678,1,s,1,5,x,80,432.63,114.4652454
17679,1,s,1,5,x,81,435.69,115.2748602
17680,1,s,1,5,x,82,438.75,116.084475
17681,1,s,1,5,x,83,441.79,116.8887982
17682,1,s,1,5,x,84,444.82,117.6904756
17683,1,s,1,5,x,85,447.86,118.4947988
17684,1,s,1,5,x,86,450.76,119.2620808
17685,1,s,1,5,x,87,453.66,120.0293628
17686,1,s,1,5,x,88,456.55,120.793999
17687,1,s,1,5,x,89,459.24,121.5057192
17688,1,s,1,5,x,90,461.92,122.2147936
17689,1,s,1,5,x,91,464.61,122.9265138
17690,1,s,1,5,x,92,467.27,123.6302966
17691,1,s,1,5,x,93,469.92,124.3314336
17692,1,s,1,5,x,94,472.58,125.0352164
17693,1,s,1,5,x,95,475.22,125.7337076
17694,1,s,1,5,x,96,477.86,126.4321988
17695,1,s,1,5,x,97,480.5,127.13069
17696,1,s,1,5,x,98,483.16,127.8344728
17697,1,s,1,5,x,99,485.82,128.5382556
17698,1,s,1,5,x,100,488.49,129.2446842
17699,1,s,1,5,y,1,277,73.28866
17700,1,s,1,5,y,2,273.83,72.4499414
17701,1,s,1,5,y,3,270.65,71.608577
17702,1,s,1,5,y,4,267.51,70.7777958
17703,1,s,1,5,y,5,264.65,70.021097
17704,1,s,1,5,y,6,261.8,69.267044
17705,1,s,1,5,y,7,258.98,68.5209284
17706,1,s,1,5,y,8,256.33,67.8197914
17707,1,s,1,5,y,9,253.67,67.1160086
17708,1,s,1,5,y,10,251.04,66.4201632
17709,1,s,1,5,y,11,248.54,65.7587132
17710,1,s,1,5,y,12,246.03,65.0946174
17711,1,s,1,5,y,13,243.56,64.4411048
17712,1,s,1,5,y,14,241.27,63.8352166
17713,1,s,1,5,y,15,238.98,63.2293284
17714,1,s,1,5,y,16,236.75,62.639315
17715,1,s,1,5,y,17,234.78,62.1180924
17716,1,s,1,5,y,18,232.8,61.594224
17717,1,s,1,5,y,19,230.86,61.0809388
17718,1,s,1,5,y,20,229.08,60.6099864
17719,1,s,1,5,y,21,227.3,60.139034
17720,1,s,1,5,y,22,225.57,59.6813106
17721,1,s,1,5,y,23,224.13,59.3003154
17722,1,s,1,5,y,24,222.69,58.9193202
17723,1,s,1,5,y,25,221.27,58.5436166
17724,1,s,1,5,y,26,219.94,58.1917252
17725,1,s,1,5,y,27,218.6,57.837188
17726,1,s,1,5,y,28,217.27,57.4852966
17727,1,s,1,5,y,29,215.93,57.1307594
17728,1,s,1,5,y,30,214.59,56.7762222
17729,1,s,1,5,y,31,213.23,56.4163934
17730,1,s,1,5,y,32,211.79,56.0353982
17731,1,s,1,5,y,33,210.34,55.6517572
17732,1,s,1,5,y,34,208.94,55.2813452
17733,1,s,1,5,y,35,207.74,54.9638492
17734,1,s,1,5,y,36,206.54,54.6463532
17735,1,s,1,5,y,37,205.39,54.3420862
17736,1,s,1,5,y,38,204.47,54.0986726
17737,1,s,1,5,y,39,203.55,53.855259
17738,1,s,1,5,y,40,202.68,53.6250744
17739,1,s,1,5,y,41,202.19,53.4954302
